0.57267
0.73537
0.8986
1.0926
1.0926
1.2717
1.4352
1.5975
1.5975
2.079
2.079
2.2227
2.3669
2.5107
2.5107
2.6646
2.6646
2.8113
2.9604
3.1136
3.2317
3.2687
3.2687
3.4137
3.4137
3.5586
3.5586
3.7103
3.7103
3.8241
3.862
3.862
4.0074
4.0074
4.1523
4.1523
4.1523
4.3008
4.3008
4.4624
4.4624
4.4624
4.6241
4.7858
4.7858
4.7858
4.9514
5.1172
5.1172
5.2743
5.431
5.5877
5.7445
5.9037
6.0636
6.0636
6.2176
6.2176
6.3027
6.342
6.3813
6.3813
6.5406
6.7022
6.8615
7.0205
7.0205
7.1815
7.3428
7.3428
7.4999
7.4999
7.5864
7.6267
7.667
7.667
7.821
7.9768
8.1308
8.2847
8.2847
8.4447
8.6054
8.6054
8.7557
8.7557
8.9099
8.9099
9.0626
9.2171
9.2171
9.3726
9.3726
9.5281
9.5281
9.6845
9.8425
9.8425
9.9958
9.9958
10.153
10.305
10.451
10.611
10.772
11.072
11.223
11.383
11.383
11.539
11.697
11.853
12.009
12.009
12.158
12.307
12.307
12.461
12.461
12.625
12.625
12.775
12.927
13.082
13.236
13.236
13.393
13.549
13.549
13.705
13.705
13.865
13.865
14.02
14.177
14.177
14.333
14.333
14.49
14.49
14.647
14.806
14.806
14.969
14.969
15.136
15.136
15.306
15.471
15.471
15.624
15.776
15.943
16.11
16.11
16.273
16.435
16.598
16.598
16.76
16.76
16.913
16.913
17.066
17.066
17.217
17.217
17.368
17.368
17.522
17.522
17.676
17.676
17.849
18.017
18.017
18.017
18.176
18.333
18.495
18.658
18.658
18.808
18.957
19.118
19.118
19.28
19.28
19.431
19.431
19.582
19.582
19.732
19.732
19.883
19.883
20.037
20.037
20.191
20.191
20.494
20.494
20.494
20.546
20.599
20.652
20.692
20.731
20.771
20.811
20.811
20.811
21.14
21.14
21.14
21.14
21.14
21.475
21.475
21.475
21.475
21.475
22.913
22.913
22.913
22.913
22.913
24.601
24.601
24.601
24.772
24.942
25.107
25.271
25.444
25.617
25.789
25.961
26.117
26.271
26.271
26.271
26.436
26.602
26.602
26.602
26.774
26.946
26.946
26.946
27.116
